order_item_id,order_id,product_id,quantity,unit_price,line_total
13001,6870,144,1,20.5,20.5
13002,6870,188,2,109.02,218.04
13003,6871,142,1,1168.43,1168.43
13004,6871,67,2,105.81,211.62
13005,6871,107,2,45.49,90.98
13006,6872,9,1,37.92,37.92
13007,6873,172,3,11.1,33.3
13008,6873,185,2,157.0,314.0
13009,6874,152,1,109.89,109.89
13010,6875,5,1,177.52,177.52
13011,6876,114,3,39.36,118.08
13012,6876,140,1,11.81,11.81
13013,6877,96,2,97.96,195.92
13014,6877,102,2,205.12,410.24
13015,6878,171,3,39.53,118.59
13016,6878,141,1,84.88,84.88
13017,6878,183,2,58.55,117.1
13018,6879,75,1,35.8,35.8
13019,6880,15,1,368.81,368.81
13020,6881,12,3,49.52,148.56
13021,6882,91,1,32.72,32.72
13022,6882,199,1,35.92,35.92
13023,6883,153,2,22.04,44.08
13024,6883,45,1,76.99,76.99
13025,6884,144,2,20.5,41.0
13026,6884,59,2,1024.18,2048.36
13027,6885,124,1,304.81,304.81
13028,6886,36,1,27.83,27.83
13029,6887,179,3,13.23,39.69
13030,6887,180,2,62.8,125.6
13031,6888,42,3,23.66,70.98
13032,6889,171,1,39.53,39.53
13033,6890,60,1,260.25,260.25
13034,6891,71,1,135.82,135.82
13035,6891,176,2,214.93,429.86
13036,6891,172,2,8.88,17.76
13037,6891,17,1,133.14,133.14
13038,6892,180,1,62.8,62.8
13039,6892,48,2,20.82,41.64
13040,6892,143,1,68.92,68.92
13041,6892,20,1,38.23,38.23
13042,6893,111,1,623.63,623.63
13043,6893,104,1,14.59,14.59
13044,6893,60,1,260.25,260.25
13045,6893,159,2,87.96,175.92
13046,6894,135,2,31.38,62.76
13047,6895,156,2,205.75,411.5
13048,6896,142,3,1051.59,3154.77
13049,6897,129,2,118.57,237.14
13050,6897,64,2,16.92,33.84
13051,6898,82,1,168.72,168.72
13052,6899,62,2,389.89,779.78
13053,6899,11,1,28.55,28.55
13054,6900,112,1,5.61,5.61
13055,6900,181,1,112.9,112.9
13056,6900,155,3,24.59,73.77
13057,6900,83,1,253.7,253.7
13058,6901,34,1,70.71,70.71
13059,6902,55,2,53.49,106.98
13060,6903,149,2,17.92,35.84
13061,6904,124,2,304.81,609.62
13062,6904,121,2,217.45,434.9
13063,6904,135,1,31.38,31.38
13064,6904,175,2,16.63,33.26
13065,6905,112,1,5.61,5.61
13066,6905,9,1,37.92,37.92
13067,6905,83,3,317.13,951.39
13068,6905,8,1,78.4,78.4
13069,6906,126,1,21.77,21.77
13070,6907,87,1,6.4,6.4
13071,6907,146,1,31.11,31.11
13072,6908,13,1,48.11,48.11
13073,6908,9,1,37.92,37.92
13074,6909,163,1,36.38,36.38
13075,6910,155,1,24.59,24.59
13076,6911,128,1,550.25,550.25
13077,6911,170,2,62.43,124.86
13078,6912,194,2,22.41,44.82
13079,6913,34,1,70.71,70.71
13080,6913,199,3,35.92,107.76
13081,6914,53,2,58.73,117.46
13082,6915,156,1,257.19,257.19
13083,6915,36,1,27.83,27.83
13084,6916,151,2,22.22,44.44
13085,6916,24,2,61.51,123.02
13086,6916,98,2,54.42,108.84
13087,6917,41,3,16.56,49.68
13088,6917,15,2,368.81,737.62
13089,6918,65,1,80.12,80.12
13090,6918,101,1,98.63,98.63
13091,6919,190,1,133.95,133.95
13092,6920,26,1,77.67,77.67
13093,6920,58,3,848.05,2544.15
13094,6921,137,3,8.73,26.19
13095,6922,54,1,154.88,154.88
13096,6923,76,2,6.4,12.8
13097,6924,198,1,43.37,43.37
13098,6925,156,3,257.19,771.57
13099,6925,16,1,114.65,114.65
13100,6926,142,1,1168.43,1168.43
13101,6927,111,1,623.63,623.63
13102,6927,19,2,134.81,269.62
13103,6928,53,1,58.73,58.73
13104,6929,62,3,389.89,1169.67
13105,6929,160,2,241.54,483.08
13106,6930,46,1,186.91,186.91
13107,6930,121,1,217.45,217.45
13108,6930,200,1,92.13,92.13
13109,6931,83,2,317.13,634.26
13110,6932,175,2,16.63,33.26
13111,6933,16,2,103.18,206.36
13112,6933,87,1,6.4,6.4
13113,6934,54,2,154.88,309.76
13114,6934,183,2,58.55,117.1
13115,6934,172,2,11.1,22.2
13116,6934,132,2,274.04,548.08
13117,6935,72,1,500.56,500.56
13118,6936,114,1,39.36,39.36
13119,6937,174,2,37.33,74.66
13120,6937,128,2,550.25,1100.5
13121,6938,173,1,72.39,72.39
13122,6938,178,1,131.53,131.53
13123,6938,15,1,368.81,368.81
13124,6939,159,1,87.96,87.96
13125,6939,100,2,1019.46,2038.92
13126,6939,184,3,121.62,364.86
13127,6940,178,1,131.53,131.53
13128,6940,148,1,20.52,20.52
13129,6941,55,1,53.49,53.49
13130,6941,82,2,134.98,269.96
13131,6942,110,2,562.72,1125.44
13132,6942,199,1,35.92,35.92
13133,6942,4,1,284.19,284.19
13134,6942,160,1,241.54,241.54
13135,6943,122,1,66.45,66.45
13136,6943,195,1,20.59,20.59
13137,6944,22,2,38.99,77.98
13138,6944,67,1,105.81,105.81
13139,6945,48,1,20.82,20.82
13140,6945,183,2,52.7,105.4
13141,6945,65,2,80.12,160.24
13142,6945,138,1,69.62,69.62
13143,6946,61,1,83.95,83.95
13144,6946,103,2,112.17,224.34
13145,6947,12,3,49.52,148.56
13146,6947,112,1,5.61,5.61
13147,6947,20,1,38.23,38.23
13148,6947,144,1,20.5,20.5
13149,6948,195,3,20.59,61.77
13150,6949,185,2,157.0,314.0
13151,6949,42,2,23.66,47.32
13152,6950,16,1,114.65,114.65
13153,6950,116,2,42.1,84.2
13154,6950,83,1,317.13,317.13
13155,6951,45,2,76.99,153.98
13156,6951,77,1,333.97,333.97
13157,6952,59,1,1024.18,1024.18
13158,6953,121,1,217.45,217.45
13159,6954,7,2,40.58,81.16
13160,6955,16,1,114.65,114.65
13161,6955,169,1,31.93,31.93
13162,6956,8,2,78.4,156.8
13163,6957,77,1,333.97,333.97
13164,6958,60,1,260.25,260.25
13165,6959,11,2,28.55,57.1
13166,6959,61,1,83.95,83.95
13167,6959,43,1,8.83,8.83
13168,6960,139,1,23.98,23.98
13169,6960,1,2,14.21,28.42
13170,6961,183,1,52.7,52.7
13171,6962,149,1,16.13,16.13
13172,6962,139,2,23.98,47.96
13173,6962,43,1,8.83,8.83
13174,6963,94,1,24.33,24.33
13175,6964,70,3,8.65,25.95
13176,6964,138,3,69.62,208.86
13177,6965,121,2,217.45,434.9
13178,6966,5,1,221.9,221.9
13179,6967,6,2,282.19,564.38
13180,6967,100,2,1019.46,2038.92
13181,6967,129,2,118.57,237.14
13182,6967,165,1,74.92,74.92
13183,6968,198,2,43.37,86.74
13184,6968,141,1,84.88,84.88
13185,6969,74,1,384.05,384.05
13186,6969,31,3,38.52,115.56
13187,6970,94,2,24.33,48.66
13188,6971,106,2,197.14,394.28
13189,6971,155,1,24.59,24.59
13190,6972,193,1,18.07,18.07
13191,6973,13,1,48.11,48.11
13192,6973,62,2,389.89,779.78
13193,6974,141,3,84.88,254.64
13194,6975,42,3,26.29,78.87
13195,6976,125,1,26.68,26.68
13196,6977,149,3,17.92,53.76
13197,6977,113,3,267.27,801.81
13198,6978,103,1,112.17,112.17
13199,6979,65,2,80.12,160.24
13200,6980,160,3,241.54,724.62
13201,6980,189,2,214.6,429.2
13202,6980,35,2,5.78,11.56
13203,6980,144,2,20.5,41.0
13204,6981,53,2,58.73,117.46
13205,6982,112,1,5.61,5.61
13206,6982,93,1,374.62,374.62
13207,6982,51,3,764.02,2292.06
13208,6983,141,1,84.88,84.88
13209,6983,123,2,181.02,362.04
13210,6984,80,2,320.66,641.32
13211,6984,164,1,7.91,7.91
13212,6984,177,3,16.91,50.73
13213,6984,199,1,32.33,32.33
13214,6985,62,1,389.89,389.89
13215,6985,155,2,19.67,39.34
13216,6985,40,3,8.06,24.18
13217,6986,47,1,280.56,280.56
13218,6986,41,1,16.56,16.56
13219,6986,84,1,532.99,532.99
13220,6987,145,1,82.32,82.32
13221,6987,91,3,36.36,109.08
13222,6988,171,2,39.53,79.06
13223,6989,161,1,62.05,62.05
13224,6989,23,2,276.26,552.52
13225,6990,62,2,389.89,779.78
13226,6991,175,3,16.63,49.89
13227,6991,35,3,5.78,17.34
13228,6992,129,1,118.57,118.57
13229,6993,104,1,16.21,16.21
13230,6993,61,1,83.95,83.95
13231,6994,99,2,33.83,67.66
13232,6995,157,1,172.5,172.5
13233,6995,156,3,257.19,771.57
13234,6996,62,1,389.89,389.89
13235,6996,186,1,106.02,106.02
13236,6996,173,2,72.39,144.78
13237,6996,197,2,98.15,196.3
13238,6997,41,3,20.7,62.1
13239,6997,184,2,121.62,243.24
13240,6997,143,1,68.92,68.92
13241,6998,189,2,214.6,429.2
13242,6998,135,1,31.38,31.38
13243,6998,6,2,282.19,564.38
13244,6998,23,1,276.26,276.26
13245,6999,44,3,14.55,43.65
13246,6999,198,3,43.37,130.11
13247,7000,94,3,24.33,72.99
13248,7001,13,2,43.3,86.6
13249,7001,74,1,384.05,384.05
13250,7001,1,1,14.21,14.21
13251,7002,4,2,355.24,710.48
13252,7003,75,1,35.8,35.8
13253,7004,134,1,22.43,22.43
13254,7004,79,2,20.99,41.98
13255,7004,95,1,1020.04,1020.04
13256,7005,31,2,38.52,77.04
13257,7005,19,2,134.81,269.62
13258,7005,48,2,20.82,41.64
13259,7006,174,1,37.33,37.33
13260,7007,169,1,35.48,35.48
13261,7008,9,1,37.92,37.92
13262,7009,121,1,217.45,217.45
13263,7010,73,2,5.1,10.2
13264,7010,57,1,668.75,668.75
13265,7011,125,1,26.68,26.68
13266,7011,34,1,70.71,70.71
13267,7012,123,1,201.13,201.13
13268,7013,150,2,103.36,206.72
13269,7014,104,2,16.21,32.42
13270,7014,80,2,320.66,641.32
13271,7014,147,1,88.36,88.36
13272,7015,98,1,54.42,54.42
13273,7015,139,2,23.98,47.96
13274,7015,109,1,182.13,182.13
13275,7015,149,2,17.92,35.84
13276,7016,106,2,219.04,438.08
13277,7016,185,2,157.0,314.0
13278,7017,44,3,14.55,43.65
13279,7018,125,2,26.68,53.36
13280,7019,114,1,39.36,39.36
13281,7019,197,1,109.06,109.06
13282,7020,96,1,97.96,97.96
13283,7021,151,1,22.22,22.22
13284,7022,34,1,70.71,70.71
13285,7022,149,3,17.92,53.76
13286,7022,146,2,31.11,62.22
13287,7023,93,2,374.62,749.24
13288,7024,3,2,388.25,776.5
13289,7024,5,3,221.9,665.7
13290,7025,100,1,1019.46,1019.46
13291,7025,184,1,121.62,121.62
13292,7025,10,2,153.83,307.66
13293,7026,92,1,717.73,717.73
13294,7026,117,1,194.72,194.72
13295,7027,19,2,134.81,269.62
13296,7027,129,1,118.57,118.57
13297,7028,153,2,22.04,44.08
13298,7028,33,3,179.86,539.58
13299,7028,89,1,51.13,51.13
13300,7028,49,1,65.02,65.02
13301,7029,65,3,80.12,240.36
13302,7030,85,3,12.01,36.03
13303,7030,16,3,114.65,343.95
13304,7031,166,3,53.61,160.83
13305,7032,164,1,8.79,8.79
13306,7032,37,2,61.46,122.92
13307,7032,95,1,1020.04,1020.04
13308,7033,5,1,221.9,221.9
13309,7033,111,1,623.63,623.63
13310,7033,109,1,145.7,145.7
13311,7034,80,1,320.66,320.66
13312,7035,180,2,62.8,125.6
13313,7035,151,1,22.22,22.22
13314,7036,104,1,16.21,16.21
13315,7037,141,1,84.88,84.88
13316,7038,189,1,214.6,214.6
13317,7039,49,2,65.02,130.04
13318,7040,48,2,20.82,41.64
13319,7040,65,2,80.12,160.24
13320,7041,41,3,20.7,62.1
13321,7042,146,2,31.11,62.22
13322,7042,97,1,83.76,83.76
13323,7043,35,1,5.78,5.78
13324,7044,62,1,389.89,389.89
13325,7045,197,2,109.06,218.12
13326,7046,196,2,117.5,235.0
13327,7046,98,2,54.42,108.84
13328,7047,145,1,82.32,82.32
13329,7047,80,1,320.66,320.66
13330,7048,149,2,14.34,28.68
13331,7049,144,2,20.5,41.0
13332,7050,119,3,57.9,173.7
13333,7050,160,2,241.54,483.08
13334,7051,170,1,49.94,49.94
13335,7051,3,2,388.25,776.5
13336,7052,70,1,8.65,8.65
13337,7053,87,1,6.4,6.4
13338,7054,194,1,22.41,22.41
13339,7055,97,3,83.76,251.28
13340,7055,120,1,49.65,49.65
13341,7056,93,3,374.62,1123.86
13342,7056,102,1,184.61,184.61
13343,7057,180,2,62.8,125.6
13344,7058,149,2,17.92,35.84
13345,7059,181,1,125.44,125.44
13346,7059,171,3,39.53,118.59
13347,7059,22,1,38.99,38.99
13348,7060,152,2,109.89,219.78
13349,7060,87,1,6.4,6.4
13350,7061,175,2,16.63,33.26
13351,7062,77,3,333.97,1001.91
13352,7062,134,1,22.43,22.43
13353,7062,177,2,16.91,33.82
13354,7063,132,1,274.04,274.04
13355,7064,124,1,304.81,304.81
13356,7064,167,3,28.38,85.14
13357,7065,200,2,92.13,184.26
13358,7066,54,1,139.39,139.39
13359,7066,42,1,26.29,26.29
13360,7067,101,2,98.63,197.26
13361,7067,193,1,18.07,18.07
13362,7067,85,1,12.01,12.01
13363,7068,151,2,22.22,44.44
13364,7069,9,2,37.92,75.84
13365,7069,114,1,39.36,39.36
13366,7070,141,3,84.88,254.64
13367,7071,1,1,15.79,15.79
13368,7071,126,2,21.77,43.54
13369,7071,132,1,274.04,274.04
13370,7072,67,2,105.81,211.62
13371,7073,71,1,135.82,135.82
13372,7074,191,1,18.53,18.53
13373,7074,5,3,221.9,665.7
13374,7074,54,3,154.88,464.64
13375,7074,50,2,15.97,31.94
13376,7075,3,2,388.25,776.5
13377,7076,31,1,38.52,38.52
13378,7077,55,3,53.49,160.47
13379,7078,40,1,8.06,8.06
13380,7078,55,1,53.49,53.49
13381,7079,125,3,26.68,80.04
13382,7079,175,2,16.63,33.26
13383,7079,73,3,4.59,13.77
13384,7079,129,1,118.57,118.57
13385,7080,191,1,18.53,18.53
13386,7081,23,1,276.26,276.26
13387,7082,178,1,131.53,131.53
13388,7082,91,1,36.36,36.36
13389,7083,132,2,274.04,548.08
13390,7084,189,2,214.6,429.2
13391,7085,128,3,550.25,1650.75
13392,7085,195,2,20.59,41.18
13393,7086,68,2,32.64,65.28
13394,7087,128,1,550.25,550.25
13395,7087,198,1,43.37,43.37
13396,7088,106,1,219.04,219.04
13397,7088,123,2,201.13,402.26
13398,7089,179,1,11.91,11.91
13399,7089,116,1,46.78,46.78
13400,7090,45,3,76.99,230.97
13401,7090,141,2,84.88,169.76
13402,7091,130,2,42.45,84.9
13403,7091,14,1,65.83,65.83
13404,7091,190,2,107.16,214.32
13405,7091,151,1,22.22,22.22
13406,7092,131,1,22.76,22.76
13407,7093,20,1,38.23,38.23
13408,7093,1,2,15.79,31.58
13409,7094,48,2,20.82,41.64
13410,7094,23,1,276.26,276.26
13411,7094,14,2,65.83,131.66
13412,7095,97,1,83.76,83.76
13413,7095,184,1,121.62,121.62
13414,7095,39,1,101.13,101.13
13415,7095,125,3,26.68,80.04
13416,7096,192,2,7.76,15.52
13417,7097,136,2,27.57,55.14
13418,7098,156,1,257.19,257.19
13419,7098,12,1,49.52,49.52
13420,7098,56,3,50.51,151.53
13421,7099,129,3,118.57,355.71
13422,7099,80,2,288.59,577.18
13423,7099,200,1,73.7,73.7
13424,7100,75,3,35.8,107.4
13425,7101,60,1,260.25,260.25
13426,7102,131,1,22.76,22.76
13427,7103,54,3,154.88,464.64
13428,7104,174,2,37.33,74.66
13429,7104,156,1,257.19,257.19
13430,7104,111,3,623.63,1870.89
13431,7105,104,1,16.21,16.21
13432,7105,56,1,50.51,50.51
13433,7106,73,1,5.1,5.1
13434,7106,4,3,355.24,1065.72
13435,7106,179,1,13.23,13.23
13436,7106,162,2,292.57,585.14
13437,7107,89,3,51.13,153.39
13438,7107,188,1,109.02,109.02
13439,7108,160,1,241.54,241.54
13440,7109,180,3,62.8,188.4
13441,7109,31,1,38.52,38.52
13442,7109,85,1,12.01,12.01
13443,7110,186,1,84.82,84.82
13444,7111,34,1,70.71,70.71
13445,7112,47,2,280.56,561.12
13446,7112,196,3,117.5,352.5
13447,7112,44,1,14.55,14.55
13448,7113,136,1,27.57,27.57
13449,7113,129,2,118.57,237.14
13450,7114,143,2,68.92,137.84
13451,7115,102,2,205.12,410.24
13452,7115,138,2,69.62,139.24
13453,7116,190,2,133.95,267.9
13454,7116,78,2,38.84,77.68
13455,7116,113,3,267.27,801.81
13456,7117,40,1,8.06,8.06
13457,7118,51,1,764.02,764.02
13458,7118,78,3,38.84,116.52
13459,7118,63,2,296.8,593.6
13460,7118,104,1,16.21,16.21
13461,7119,3,1,349.42,349.42
13462,7119,1,1,15.79,15.79
13463,7120,29,2,45.35,90.7
13464,7120,53,1,58.73,58.73
13465,7120,146,2,31.11,62.22
13466,7120,67,2,105.81,211.62
13467,7121,58,3,848.05,2544.15
13468,7121,120,1,49.65,49.65
13469,7122,193,1,18.07,18.07
13470,7122,200,1,92.13,92.13
13471,7123,145,3,82.32,246.96
13472,7124,156,3,257.19,771.57
13473,7124,37,2,55.31,110.62
13474,7124,182,3,63.5,190.5
13475,7124,151,2,22.22,44.44
13476,7125,132,3,274.04,822.12
13477,7126,102,2,205.12,410.24
13478,7127,93,3,374.62,1123.86
13479,7127,23,2,276.26,552.52
13480,7127,6,2,282.19,564.38
13481,7128,102,1,184.61,184.61
13482,7129,173,3,72.39,217.17
13483,7129,39,3,101.13,303.39
13484,7130,118,2,47.07,94.14
13485,7130,24,2,61.51,123.02
13486,7131,132,1,274.04,274.04
13487,7131,116,1,46.78,46.78
13488,7131,5,1,221.9,221.9
13489,7131,148,2,20.52,41.04
13490,7132,119,2,57.9,115.8
13491,7133,19,1,134.81,134.81
13492,7133,116,1,46.78,46.78
13493,7134,116,2,46.78,93.56
13494,7135,124,3,304.81,914.43
13495,7135,60,2,234.22,468.44
13496,7136,40,1,8.06,8.06
13497,7136,47,2,280.56,561.12
13498,7137,165,1,74.92,74.92
13499,7137,144,3,18.45,55.35
13500,7138,8,1,78.4,78.4
13501,7139,177,2,16.91,33.82
13502,7140,167,1,28.38,28.38
13503,7141,26,2,77.67,155.34
13504,7141,195,2,20.59,41.18
13505,7141,154,1,53.19,53.19
13506,7141,15,3,368.81,1106.43
13507,7142,96,3,97.96,293.88
13508,7142,102,1,205.12,205.12
13509,7143,58,1,848.05,848.05
13510,7143,124,2,304.81,609.62
13511,7143,174,2,37.33,74.66
13512,7144,189,1,214.6,214.6
13513,7144,48,1,20.82,20.82
13514,7144,19,1,134.81,134.81
13515,7145,74,1,384.05,384.05
13516,7145,54,1,154.88,154.88
13517,7146,32,2,719.62,1439.24
13518,7147,105,3,257.72,773.16
13519,7147,155,2,24.59,49.18
13520,7147,39,2,101.13,202.26
13521,7148,89,1,46.02,46.02
13522,7149,10,2,153.83,307.66
13523,7149,158,1,69.07,69.07
13524,7150,172,2,11.1,22.2
13525,7150,75,2,35.8,71.6
13526,7150,129,2,118.57,237.14
13527,7150,124,2,304.81,609.62
13528,7151,117,2,194.72,389.44
13529,7151,183,2,58.55,117.1
13530,7152,103,1,112.17,112.17
13531,7153,137,2,8.73,17.46
13532,7154,186,1,106.02,106.02
13533,7155,9,1,37.92,37.92
13534,7156,185,2,157.0,314.0
13535,7157,73,2,5.1,10.2
13536,7157,154,1,53.19,53.19
13537,7157,159,2,87.96,175.92
13538,7158,37,1,61.46,61.46
13539,7159,3,1,388.25,388.25
13540,7159,89,3,51.13,153.39
13541,7160,184,1,121.62,121.62
13542,7160,15,3,368.81,1106.43
13543,7161,117,2,194.72,389.44
13544,7162,24,1,61.51,61.51
13545,7162,23,2,276.26,552.52
13546,7163,66,1,1042.18,1042.18
13547,7163,63,3,296.8,890.4
13548,7164,11,2,28.55,57.1
13549,7164,57,2,535.0,1070.0
13550,7164,143,2,68.92,137.84
13551,7164,182,3,63.5,190.5
13552,7165,34,3,56.57,169.71
13553,7166,8,1,78.4,78.4
13554,7167,43,3,8.83,26.49
13555,7168,127,2,128.93,257.86
13556,7169,193,1,18.07,18.07
13557,7170,139,1,23.98,23.98
13558,7171,105,2,257.72,515.44
13559,7171,100,3,917.51,2752.53
13560,7172,192,2,7.76,15.52
13561,7172,133,2,16.05,32.1
13562,7172,96,1,97.96,97.96
13563,7173,63,2,296.8,593.6
13564,7173,129,1,118.57,118.57
13565,7173,72,3,500.56,1501.68
13566,7173,196,1,117.5,117.5
13567,7174,103,1,112.17,112.17
13568,7175,157,2,172.5,345.0
13569,7176,72,2,500.56,1001.12
13570,7176,187,1,93.8,93.8
13571,7176,58,1,848.05,848.05
13572,7177,134,1,22.43,22.43
13573,7177,154,2,53.19,106.38
13574,7178,22,1,38.99,38.99
13575,7179,126,2,21.77,43.54
13576,7179,22,1,38.99,38.99
13577,7180,193,2,18.07,36.14
13578,7180,105,1,257.72,257.72
13579,7180,52,1,877.45,877.45
13580,7181,68,2,32.64,65.28
13581,7181,28,1,81.11,81.11
13582,7181,199,1,35.92,35.92
13583,7182,9,1,37.92,37.92
13584,7183,110,2,562.72,1125.44
13585,7183,94,1,24.33,24.33
13586,7184,132,3,274.04,822.12
13587,7184,181,1,125.44,125.44
13588,7185,175,1,16.63,16.63
13589,7186,21,1,94.98,94.98
13590,7186,53,3,58.73,176.19
13591,7187,66,3,1042.18,3126.54
13592,7187,42,2,26.29,52.58
13593,7187,187,1,104.22,104.22
13594,7188,64,1,16.92,16.92
13595,7189,19,2,134.81,269.62
13596,7189,32,1,799.58,799.58
13597,7190,76,2,6.4,12.8
13598,7190,97,1,83.76,83.76
13599,7190,104,1,16.21,16.21
13600,7191,177,2,16.91,33.82
13601,7192,152,1,109.89,109.89
13602,7193,129,3,118.57,355.71
13603,7193,162,1,292.57,292.57
13604,7193,140,3,14.76,44.28
13605,7194,50,1,15.97,15.97
13606,7194,53,1,58.73,58.73
13607,7194,73,2,5.1,10.2
13608,7195,87,3,6.4,19.2
13609,7195,47,1,280.56,280.56
13610,7195,181,2,125.44,250.88
13611,7196,69,1,281.9,281.9
13612,7197,48,1,20.82,20.82
13613,7197,123,2,201.13,402.26
13614,7198,183,2,58.55,117.1
13615,7198,79,1,23.32,23.32
13616,7199,121,1,217.45,217.45
13617,7200,193,1,18.07,18.07
13618,7201,70,2,8.65,17.3
13619,7202,104,1,16.21,16.21
13620,7202,171,3,39.53,118.59
13621,7203,158,1,69.07,69.07
13622,7204,149,1,17.92,17.92
13623,7205,55,1,53.49,53.49
13624,7205,65,3,80.12,240.36
13625,7206,52,2,974.94,1949.88
13626,7206,68,1,26.11,26.11
13627,7207,171,2,39.53,79.06
13628,7207,185,1,157.0,157.0
13629,7208,162,2,292.57,585.14
13630,7209,185,3,157.0,471.0
13631,7209,10,1,153.83,153.83
13632,7210,181,1,125.44,125.44
13633,7211,86,1,128.18,128.18
13634,7211,94,1,24.33,24.33
13635,7212,113,1,267.27,267.27
13636,7212,193,1,18.07,18.07
13637,7213,128,1,550.25,550.25
13638,7213,174,1,37.33,37.33
13639,7214,156,1,257.19,257.19
13640,7214,99,2,33.83,67.66
13641,7214,28,2,81.11,162.22
13642,7214,11,1,28.55,28.55
13643,7215,183,1,46.84,46.84
13644,7215,36,3,27.83,83.49
13645,7216,156,2,257.19,514.38
13646,7216,197,1,109.06,109.06
13647,7217,132,2,274.04,548.08
13648,7218,13,1,48.11,48.11
13649,7219,70,2,8.65,17.3
13650,7219,7,1,40.58,40.58
13651,7220,16,1,114.65,114.65
13652,7221,136,2,27.57,55.14
13653,7221,171,3,39.53,118.59
13654,7221,16,3,114.65,343.95
13655,7221,48,2,20.82,41.64
13656,7222,59,1,1024.18,1024.18
13657,7222,192,2,7.76,15.52
13658,7223,76,3,6.4,19.2
13659,7223,199,1,35.92,35.92
13660,7223,41,1,20.7,20.7
13661,7223,65,2,72.11,144.22
13662,7224,187,2,104.22,208.44
13663,7225,175,2,16.63,33.26
13664,7226,164,1,7.03,7.03
13665,7227,106,1,219.04,219.04
13666,7227,46,2,186.91,373.82
13667,7227,172,2,11.1,22.2
13668,7228,194,1,22.41,22.41
13669,7228,14,3,65.83,197.49
13670,7229,90,3,96.78,290.34
13671,7229,112,1,5.61,5.61
13672,7230,63,1,296.8,296.8
13673,7231,180,2,62.8,125.6
13674,7231,89,3,51.13,153.39
13675,7231,187,2,93.8,187.6
13676,7232,100,3,917.51,2752.53
13677,7232,174,1,37.33,37.33
13678,7232,19,2,134.81,269.62
13679,7233,117,3,194.72,584.16
13680,7233,113,1,267.27,267.27
13681,7233,5,1,221.9,221.9
13682,7234,86,1,128.18,128.18
13683,7235,188,1,109.02,109.02
13684,7235,159,1,87.96,87.96
13685,7235,144,1,20.5,20.5
13686,7235,113,2,267.27,534.54
13687,7236,11,1,28.55,28.55
13688,7236,122,3,59.81,179.43
13689,7236,161,1,62.05,62.05
13690,7237,36,2,27.83,55.66
13691,7238,103,3,112.17,336.51
13692,7238,193,2,18.07,36.14
13693,7239,121,1,217.45,217.45
13694,7239,42,1,26.29,26.29
13695,7240,35,2,5.78,11.56
13696,7240,53,3,58.73,176.19
13697,7241,38,3,85.57,256.71
13698,7242,114,1,39.36,39.36
13699,7242,142,1,1168.43,1168.43
13700,7243,20,2,38.23,76.46
13701,7243,2,3,280.62,841.86
13702,7243,100,3,917.51,2752.53
13703,7243,16,2,114.65,229.3
13704,7244,19,2,134.81,269.62
13705,7245,69,1,281.9,281.9
13706,7246,199,1,35.92,35.92
13707,7247,135,3,31.38,94.14
13708,7247,199,1,35.92,35.92
13709,7248,124,1,304.81,304.81
13710,7248,29,1,45.35,45.35
13711,7249,151,1,22.22,22.22
13712,7250,169,3,35.48,106.44
13713,7250,161,2,55.84,111.68
13714,7250,51,1,764.02,764.02
13715,7250,78,1,38.84,38.84
13716,7251,118,2,47.07,94.14
13717,7251,12,2,44.57,89.14
13718,7252,145,1,82.32,82.32
13719,7252,141,1,84.88,84.88
13720,7252,102,2,205.12,410.24
13721,7253,35,3,5.2,15.6
13722,7253,125,3,26.68,80.04
13723,7253,99,1,33.83,33.83
13724,7254,32,3,799.58,2398.74
13725,7254,52,2,974.94,1949.88
13726,7254,23,1,276.26,276.26
13727,7254,198,1,43.37,43.37
13728,7255,54,2,154.88,309.76
13729,7256,153,2,22.04,44.08
13730,7257,73,2,5.1,10.2
13731,7257,132,1,274.04,274.04
13732,7257,5,1,221.9,221.9
13733,7258,157,1,172.5,172.5
13734,7259,195,2,20.59,41.18
13735,7259,180,2,62.8,125.6
13736,7260,34,2,70.71,141.42
13737,7260,119,1,57.9,57.9
13738,7261,160,3,241.54,724.62
13739,7261,187,3,104.22,312.66
13740,7261,116,1,46.78,46.78
13741,7261,56,1,50.51,50.51
13742,7262,173,2,72.39,144.78
13743,7263,121,1,217.45,217.45
13744,7264,98,2,54.42,108.84
13745,7265,158,1,69.07,69.07
13746,7265,137,1,8.73,8.73
13747,7266,8,3,78.4,235.2
13748,7266,143,1,68.92,68.92
13749,7267,166,2,53.61,107.22
13750,7267,134,2,20.19,40.38
13751,7268,42,2,26.29,52.58
13752,7269,92,1,645.96,645.96
13753,7270,167,1,28.38,28.38
13754,7271,104,1,16.21,16.21
13755,7271,159,2,87.96,175.92
13756,7272,104,1,16.21,16.21
13757,7272,41,1,20.7,20.7
13758,7273,123,2,201.13,402.26
13759,7273,196,1,117.5,117.5
13760,7274,44,1,14.55,14.55
13761,7275,199,2,35.92,71.84
13762,7275,62,2,389.89,779.78
13763,7276,89,2,51.13,102.26
13764,7276,63,2,296.8,593.6
13765,7277,183,1,58.55,58.55
13766,7278,81,1,93.43,93.43
13767,7279,49,2,65.02,130.04
13768,7280,96,1,88.16,88.16
13769,7280,84,2,532.99,1065.98
13770,7281,141,1,84.88,84.88
13771,7282,170,3,62.43,187.29
13772,7282,1,3,15.79,47.37
13773,7283,37,1,61.46,61.46
